Date,Close,Open,High,Low,Return,Return%,Log Return,Log Return-3d,Log Return-5d,SMA-5d,SMA-8d,SMA-13d,SMA-21d,EMA-5d,EMA-8d,EMA-12d,EMA-26d,RSI-14d,RSI-21d,UpperBollingerBand,LowerBollingerBand,MACD,Stoc%K,TR,ATR,Gain,Loss,,,,,
1/30/2020,3283.66,3256.45,3285.91,3242.8,-58.14,-0.017705853,-1.764475027,1.143951116,1.793231447,3289.36,3308.19,3333.121429,3266.744545,3278.656497,3289.410769,3284.637246,3187.776691,35.00117218,61.33011563,3383.211796,3195.508204,96.86055583,100,60.39,36.718,58.14,0,,,,,
1/29/2020,3273.4,3289.46,3293.47,3271.89,10.26,0.003134356,1.011147361,-1.388811413,1.787389621,3277.296667,3298.817778,3325.067857,3275.070455,3276.904331,3285.852821,3282.908439,3194.119158,30.9498868,71.92591982,3353.345744,3201.247589,88.78928133,82.35294118,9.81,30.148,0,10.26,,,,,
1/28/2020,3276.24,3255.35,3285.78,3253.22,-2.84,-0.000866847,-0.45331834,-1.705179245,1.329397879,3267.555,3290.39,3318.35,3289.707727,3276.682888,3283.716638,3281.882525,3200.202183,33.37810611,71.06321514,3318.895081,3216.214919,81.68034227,62.90509259,18.05,41.376,2.84,0,,,,,
1/27/2020,3243.63,3247.16,3258.85,3234.5,32.61,0.010053551,1.513350799,1.60238559,0.723455672,3258.561667,3281.047778,3308.597857,3301.747273,3265.665258,3274.808496,3275.997522,3203.419059,27.66563062,60.58322521,3301.48251,3215.640823,72.57846303,0,29.08,35.58,0,32.61,,,,,
1/24/2020,3295.47,3333.1,3333.18,3281.53,-51.84,-0.015730685,-1.714664993,-1.343802333,-1.844787719,3266.32,3275.457778,3302.992857,3309.887273,3275.600172,3279.399942,3278.993287,3210.237647,38.83052922,63.04354607,3310.670784,3221.969216,68.75564068,63.28897571,89.55,36.064,51.84,0,,,,,
1/23/2020,3325.54,3315.77,3326.88,3301.87,-30.07,-0.009042141,-1.478133428,-1.692846919,-1.622006673,3282.99,3274.441111,3299.142143,3318.856818,3292.246781,3289.653288,3286.15432,3218.778562,42.8278743,58.68712405,3317.409053,3248.570947,67.37575833,100,31.41,34.062,30.07,0,,,,,
1/22/2020,3321.75,3330.02,3337.77,3320.04,3.79,0.001140965,0.57863921,-1.892762235,-1.684396478,3289.338333,3277.125556,3296.570714,3323.214091,3302.081188,3296.785891,3291.630579,3226.406076,44.97094323,48.28134399,3343.396845,3235.279822,65.22450282,76.95461201,12.23,30.064,0,3.79,,,,,
1/21/2020,3320.79,3321.03,3329.79,3316.61,0.96,0.000289088,-0.017728767,-1.403463701,-1.648847708,3297.236667,3285.111111,3294.335,3322.443182,3308.317458,3302.120137,3296.116643,3233.397478,45.56933356,43.91590867,3357.956918,3236.516416,62.71916586,31.06947697,8.04,17.484,0,0.96,,,,,
1/17/2020,3329.62,3323.66,3329.88,3318.86,-8.83,-0.002651954,-0.945960704,-0.610660163,-1.934447949,3306.133333,3296.677778,3294.471429,3320.460909,3315.418306,3308.231218,3301.271006,3240.525072,50.28282051,43.37854616,3367.747394,3244.519273,60.74593415,100,9.09,18.11,8.83,0,,,,,
1/16/2020,3316.81,3302.97,3317.11,3302.82,12.81,0.003862145,1.10754913,0.693726949,-1.329194415,3318.33,3300.361111,3292.402143,3317.309091,3315.882204,3310.137614,3303.66162,3246.175807,45.64242953,43.69071776,3342.318559,3294.341441,57.4858132,72.43382828,26.65,16.656,0,12.81,,,,,
1/15/2020,3289.29,3282.27,3298.66,3280.69,27.52,0.008366547,1.43964843,1.498310554,1.559308011,3317.3,3302.126667,3289.159286,3313.627273,3307.018136,3305.504811,3301.450602,3249.369451,43.49271872,39.70824745,3326.01737,3308.58263,52.08115076,13.21282548,34.54,17.452,0,27.52,,,,,
1/14/2020,3283.15,3285.35,3294.25,3277.19,6.14,0.001870155,0.788168371,1.667172672,1.586587305,3310.235,3302.894444,3288.127857,3309.217727,3299.062091,3300.537075,3298.635125,3251.871714,47.72870266,39.71544439,3337.875343,3282.594657,46.76341066,34.58997279,4.96,16.898,0,6.14,,,,,
1/13/2020,3288.13,3271.13,3288.13,3268.43,-4.98,-0.001514539,-0.697229343,1.457579147,1.51401618,3304.631667,3307.838889,3290.928571,3305.317273,3295.41806,3297.779947,3297.018952,3254.557513,57.15015135,39.64297056,3341.250657,3268.012676,42.46143867,95.15455305,12.02,13.614,4.98,0,,,,,
1/10/2020,3265.35,3281.81,3282.99,3260.86,22.78,0.006976281,1.35755372,1.379124146,1.8080083,3295.391667,3304.492222,3293.773571,3300.130909,3285.395374,3290.573292,3292.146805,3255.356956,57.27967248,39.54609223,3332.157346,3258.625987,36.78984878,35.0627138,6.32,13.928,0,22.78,,,,,
1/9/2020,3274.7,3266.03,3275.58,3263.67,-9.35,-0.002855223,-0.970811611,0.926856709,1.624385241,3286.238333,3298.843333,3293.133571,3296.355909,3281.830249,3287.045894,3289.462681,3256.789775,48.00694012,41.31678747,3319.304951,3253.171715,32.67290686,73.64082434,10.23,15.174,9.35,0,,,,,
1/8/2020,3253.05,3238.59,3267.07,3236.67,21.65,0.006655293,1.335457901,1.545059585,1.559188189,3275.611667,3291.21,3291.68,3291.854091,3272.236833,3279.491251,3283.86073,3256.512754,45.69166279,41.57146083,3293.610758,3257.612575,27.34797621,42.29744136,36.11,16.696,0,21.65,,,,,
1/7/2020,3237.18,3241.86,3244.91,3232.43,15.87,0.004902415,1.200576927,1.449786847,1.662474504,3266.926667,3281.92,3288.89,3287.739091,3260.551222,3270.088751,3276.67908,3255.080698,42.16292135,37.67869299,3292.086595,3241.766738,21.59838125,5.846925972,11.19,19.416,0,15.87,,,,,
1/6/2020,3246.28,3217.55,3246.84,3214.64,-9.1,-0.002803209,-0.959041392,1.453624074,1.621695462,3260.781667,3272.66,3289.079286,3283.216364,3255.794148,3264.797917,3272.002298,3254.428795,50.58708848,39.9238677,3295.850498,3225.712835,17.57350335,49.69565217,19.63,22.028,9.1,0,,,,,
1/3/2020,3234.85,3226.36,3246.15,3222.34,11.43,0.003533394,1.05804623,1.260071388,1.484299839,3251.901667,3263.553333,3284.749286,3278.678182,3248.812765,3258.142824,3266.28656,3252.978514,33.64097582,42.40509394,3278.616742,3225.186591,13.30804628,15.0350942,19.92,23.34,0,11.43,,,,,
1/2/2020,3257.85,3244.67,3258.14,3235.53,-23,-0.007059871,-1.361727836,-1.315340477,1.226599905,3250.651667,3260.06,3279.914286,3276.871818,3251.825177,3258.077752,3264.988628,3253.339364,31.00836092,51.15264476,3279.273352,3222.029981,11.64926314,100,23.29,23.13,23,0,,,,,
12/31/2019,3230.78,3215.18,3231.72,3212.03,27.07,0.008378782,1.432488256,1.190331698,1.347720217,3243.331667,3254.241111,3273.416429,3276.047273,3244.810118,3252.011585,3259.725762,3251.6683,27.42567869,50.67256547,3261.044791,3225.618542,8.057461387,25.95733042,42.67,24.532,0,27.07,,,,,
12/30/2019,3221.29,3240.09,3240.92,3216.57,9.49,0.002946025,0.977266212,1.13225969,1.201123897,3238.038333,3246.814444,3266.309286,3275.855,3236.970079,3245.184566,3253.812568,3249.418056,26.31177983,40.8919653,3257.385922,3218.690745,4.394511736,0,10.14,23.112,0,9.49,,,,,
12/27/2019,3240.02,3247.23,3247.93,3234.37,-18.73,-0.005780829,-1.272537777,1.251151343,0.796574333,3238.511667,3244,3259.909286,3273.871364,3237.986719,3244.036885,3251.690634,3248.721904,29.62895598,45.24311691,3263.867304,3213.15603,2.968730536,100,26.64,21.346,18.73,0,,,,,
12/26/2019,3239.91,3227.2,3240.08,3227.2,0.11,3.39516E-05,-0.958607315,-0.960470778,-0.704150517,3237.45,3240.134444,3254.416429,3272.349091,3238.627813,3243.119799,3249.878229,3248.06917,31.44484123,44.78212162,3261.681369,3213.218631,1.809058878,99.41270689,12.82,13.692,0,0.11,,,,,
12/24/2019,3223.38,3225.45,3226.43,3220.51,16.53,0.005128157,1.218272854,-0.320146286,1.537441283,3235.538333,3236.837778,3249.708571,3269.946364,3233.545208,3238.733177,3245.801578,3246.240343,33.20593181,46.95076043,3259.755666,3211.321001,-0.438764317,11.4893617,14.46,11.992,0,16.53,,,,,
12/23/2019,3224.01,3226.05,3227.78,3222.3,-0.63,-0.000195409,0.200659451,1.204391332,0.830588669,3229.898333,3235.374444,3245.484286,3269.054545,3230.366806,3235.46136,3242.449028,3244.593651,34.49559564,37.27745335,3245.725311,3214.071356,-2.144622782,53.96641575,4.4,12.444,0.63,0,,,,,
12/20/2019,3221.22,3223.33,3225.65,3216.03,2.79,0.000866131,0.445604203,1.271609301,-1.15490196,3228.305,3232.59,3240.705,3265.679545,3227.31787,3232.296613,3239.183024,3242.862269,32.25481356,29.42893201,3245.128571,3211.481429,-3.679245537,91.51201704,1.64,11.912,0,2.79,,,,,
12/19/2019,3205.37,3192.32,3205.48,3192.32,15.85,0.004944827,1.200029267,1.255513713,1.539703239,3225.651667,3229.314444,3236.420714,3260.217273,3220.001914,3226.312922,3233.98102,3240.085064,33.48568282,28.0927641,3242.503375,3208.799959,-6.104044042,43.2917554,28.9,10.436,0,15.85,,,,,
12/18/2019,3191.14,3195.21,3198.48,3191.14,14.23,0.004459221,1.1532049,1.516799704,1.688152756,3217.505,3221.902222,3230.452143,3254.280455,3210.381276,3218.496717,3227.390094,3236.459504,27.5954526,26.7560687,3239.429443,3195.580557,-9.069409891,0,10.16,11.334,0,14.23,,,,,
12/17/2019,3192.52,3195.4,3198.22,3191.03,-1.38,-0.00043226,-0.139879086,1.457881897,1.489395922,3209.606667,3217.651111,3226.128571,3248.45,3204.427517,3212.724113,3222.025464,3233.204726,31.79110763,24.74580018,3235.415293,3183.79804,-11.17926165,64.86190867,7.08,15.966,1.38,0,,,,,
12/16/2019,3191.45,3183.63,3197.71,3183.63,1.07,0.000335271,0.029383778,1.143639235,1.512684396,3204.285,3214.335556,3222.862143,3242.169545,3200.101678,3207.996532,3217.321546,3230.111783,34.89861964,25.86445899,3231.929976,3176.640024,-12.79023655,95.53235908,8.89,15.7,0,1.07,,,,,
12/13/2019,3168.8,3166.65,3182.68,3156.51,22.65,0.007147816,1.355068206,1.349083169,1.719497017,3195.083333,3206.422222,3217.327857,3235.441818,3189.667785,3199.286192,3209.856693,3225.570169,26.51551891,26.35874897,3218.511518,3171.655149,-15.71347629,53.38966398,24.8,20.232,0,22.65,,,,,
12/12/2019,3168.57,3141.23,3176.28,3138.47,0.23,7.25879E-05,-0.638272164,1.379305518,1.565847819,3186.308333,3198.495556,3212.593571,3229.954545,3182.63519,3192.460371,3203.504894,3221.347935,28.44693028,26.98457336,3209.89351,3162.723156,-17.84304046,61.17427456,27.57,20.07,0,0.23,,,,,
12/11/2019,3141.63,3135.75,3143.98,3133.21,26.94,0.008575166,1.430397591,1.697403723,1.694692926,3175.685,3189.412222,3204.292143,3223.521818,3168.966794,3181.164733,3193.98568,3215.442902,13.15155358,22.95850561,3198.257325,3153.112675,-21.45722276,25.11025358,32.82,21.562,0,26.94,,,,,
12/10/2019,3132.52,3135.36,3142.12,3126.09,9.11,0.002908202,0.959518377,1.559667278,1.77815125,3165.915,3179.246667,3197.273571,3216.448636,3156.817862,3170.354793,3184.529421,3209.300465,14.84184915,24.17868668,3203.245422,3128.584578,-24.77104395,0,6.27,19.53,0,9.11,,,,,
12/9/2019,3135.96,3141.86,3148.87,3135.46,-3.44,-0.001096953,-0.536558443,1.513350799,1.744214725,3156.488333,3169.773333,3191.178571,3210.567273,3149.865242,3162.711505,3177.057203,3203.867838,18.0866183,22.39554318,3198.733622,3114.243045,-26.81063556,65.06320225,16.35,19.356,3.44,0,,,,,
12/6/2019,3145.91,3134.62,3150.6,3134.62,-9.95,-0.003162837,-0.997823081,-0.631443769,1.359645793,3148.898333,3163.166667,3184.456429,3204.713182,3148.546828,3158.977837,3172.265325,3199.574665,12.32887679,27.64190317,3180.769872,3117.026795,-27.30933969,100,14.64,15.578,9.95,0,,,,,
12/5/2019,3117.43,3119.21,3119.45,3103.76,28.48,0.00913573,1.454539985,1.17868924,1.708760724,3140.336667,3154.976667,3175.707857,3198.548636,3138.174552,3149.744985,3163.829121,3193.489875,10.04697286,26.25986281,3165.716474,3114.956859,-29.66075358,45.96850692,26.7,19.394,0,28.48,,,,,
12/4/2019,3112.76,3103.5,3119.38,3102.53,4.67,0.001500276,0.669316881,1.365487985,1.460446784,3131.035,3146.114444,3167.806429,3192.893182,3129.703035,3141.526099,3155.972333,3187.509884,10.88954886,23.05674389,3150.595806,3111.474194,-31.53755075,37.10870803,13.93,26.346,0,4.67,,,,,
12/3/2019,3093.2,3087.41,3094.97,3070.33,19.56,0.006323548,1.29136885,1.721893016,1.594613509,3122.963333,3135.197778,3158.462857,3185.935,3117.535356,3130.786966,3146.315051,3180.523967,9.211100717,22.32425462,3147.365748,3098.560918,-34.20891547,0,25.35,30.704,0,19.56,,,,,
12/2/2019,3113.87,3143.85,3144.31,3110.78,-20.67,-0.006638042,-1.315340477,0.551449998,1.344195716,3119.855,3129.094444,3150.795,3180.435909,3116.313571,3127.02764,3141.323505,3175.586636,19.88441901,21.61053711,3156.709076,3083.000924,-34.26313097,34.20486513,51.11,28.02,20.67,0,,,,,
11/29/2019,3140.98,3147.18,3150.3,3139.34,-27.11,-0.008631064,-1.433129518,-1.450557009,0.692846919,3120.691667,3126.028889,3146.195714,3175.123636,3124.535714,3130.128165,3141.270658,3173.023181,33.0096575,32.29634887,3154.509032,3086.874302,-31.75252338,79.06668873,36.43,28.99,27.11,0,,,,,
11/27/2019,3153.63,3145.49,3154.26,3143.41,-12.65,-0.004011251,-1.102090526,-1.781252594,-1.558708571,3121.978333,3127.362222,3143.516429,3171.616818,3134.233809,3135.350795,3143.172095,3171.58665,40.01915811,36.82529792,3152.445368,3091.511298,-28.4145542,100,13.28,28.536,12.65,0,,,,,
11/26/2019,3140.52,3134.85,3142.69,3131,13.11,0.004174468,1.117602692,-1.425697213,-1.443419462,3125.826667,3128.251111,3139.802143,3167.945455,3136.329206,3136.499507,3142.764081,3169.285416,36.9765578,30.19190954,3169.071727,3082.581606,-26.52133557,69.75080757,18.78,22.76,0,13.11,,,,,
11/25/2019,3133.64,3117.44,3133.83,3117.44,6.88,0.00219553,0.837588438,0.86569606,-1.606811147,3129.306667,3127.993333,3135.672857,3163.11,3135.432804,3135.864061,3141.360376,3166.645015,35.93088343,29.39944946,3173.050069,3085.563264,-25.28463908,60.0918347,23.08,15.834,0,6.88,,,,,
11/22/2019,3110.29,3111.41,3112.87,3099.26,23.35,0.007507339,1.368286885,1.636888907,0.553883027,3132.155,3124.035556,3131.493571,3157.218182,3127.051869,3130.180936,3136.580318,3162.470569,35.80887703,28.6421152,3158.2312,3106.0788,-25.89025136,18.25310979,22.23,16.264,0,23.35,,,,,
11/21/2019,3103.54,3108.49,3110.11,3094.55,6.75,0.002174936,0.829303773,1.567966907,1.57333584,3130.433333,3122.492222,3126.848571,3151.770909,3119.21458,3124.260728,3131.497192,3158.105342,34.71105469,27.76239524,3159.033259,3101.833408,-26.60814986,0,1.8,16.344,0,6.75,,,,,
11/20/2019,3108.46,3114.66,3118.97,3091.41,-4.92,-0.001582777,-0.691965103,1.401055726,1.654850091,3125.013333,3122.014444,3124.479286,3146.518636,3115.62972,3120.749455,3127.953009,3154.427909,41.30081301,29.34798535,3162.503254,3087.523412,-26.47490053,26.60897783,15.43,12.526,4.92,0,,,,,
11/19/2019,3120.18,3127.45,3127.64,3113.47,-11.72,-0.003756194,-1.068927612,-0.995196292,1.308350949,3119.438333,3125.012222,3123.597857,3141.925909,3117.14648,3120.62291,3126.757161,3151.891027,46.80740971,34.15777141,3149.143374,3089.733293,-25.13386587,89.99459167,19.18,10.902,11.72,0,,,,,
11/18/2019,3122.03,3117.91,3124.17,3112.06,-1.85,-0.000592563,-0.267171728,-1.266936911,1.06483222,3116.356667,3125.918889,3122.602857,3138.137727,3118.77432,3120.935596,3126.029906,3149.679099,46.36615015,36.52773987,3137.71687,3094.996463,-23.64919352,100,3.99,16.484,1.85,0,,,,,
11/15/2019,3120.46,3107.92,3120.46,3104.6,1.57,0.000503131,0.195899652,-1.079181246,-1.007320953,3114.16,3123.638889,3120.785,3134.925,3119.336213,3120.829908,3125.172997,3147.514722,43.05744994,35.96306685,3128.316005,3100.003995,-22.34172437,94.39085388,14.11,15.888,0,1.57,,,,,
11/14/2019,3096.63,3090.75,3098.2,3083.26,23.83,0.007695462,1.377124042,1.371990911,0.839478047,3111.883333,3117.305556,3119.299286,3130.566364,3111.767476,3115.452151,3120.781767,3143.745483,44.17823556,33.03392499,3126.853873,3096.912794,-22.96371607,15.86618085,29.71,13.766,0,23.83,,,,,
11/13/2019,3094.04,3084.18,3098.06,3078.8,2.59,0.000837093,0.413299764,1.447002898,1.15896526,3110.3,3112.141111,3117.962143,3126.138636,3105.858317,3110.693895,3116.667649,3140.063595,44.698686,35.58871154,3129.8102,3090.7898,-23.39594642,21.01644245,12.45,15.27,0,2.59,,,,,
11/12/2019,3091.84,3089.28,3102.61,3084.73,2.2,0.00071155,0.342422681,1.456669629,1.452399846,3107.53,3107.496667,3117.865,3122.640455,3101.185545,3106.504141,3112.848011,3136.491477,49.57286432,35.3204515,3132.65389,3082.40611,-23.64346654,50.20790021,8.57,13.664,0,2.2,,,,,
11/11/2019,3087.01,3080.33,3088.33,3075.82,4.83,0.001564621,0.683947131,0.983175072,1.544316142,3102.001667,3104.91,3115.946429,3118.933182,3096.460363,3102.172109,3108.872932,3132.826183,40.63197545,38.58468484,3128.720897,3075.282436,-23.95325048,20.65462754,11.51,8.934,0,4.83,,,,,
11/8/2019,3093.08,3081.25,3093.09,3073.58,-6.07,-0.001962445,-0.783188691,-0.017728767,1.437433444,3097.176667,3103.747778,3112.525,3116.726364,3095.333575,3100.151641,3106.44325,3129.882021,30.42020929,41.6511431,3120.513088,3073.840245,-23.43877067,100,6.08,8.46,6.07,0,,,,,
11/7/2019,3085.18,3087.02,3097.77,3080.23,7.9,0.002560629,0.897627091,0.823474229,1.058805487,3091.296667,3101.161111,3107.635714,3114.574545,3091.94905,3096.824609,3103.171981,3126.57076,20.88968274,39.44984626,3097.642601,3084.950733,-23.39877912,57.20476706,6.06,8.18,0,7.9,,,,,
11/6/2019,3076.78,3075.1,3078.34,3065.89,8.4,0.002730127,0.924279286,1.009875634,1.237040791,3087.988333,3096.338889,3103.082857,3111.884545,3086.8927,3092.370252,3099.111676,3122.882556,21.76147439,35.54431015,3094.979848,3080.996818,-23.77087943,11.70097508,10.08,7.994,0,8.4,,,,,
11/5/2019,3074.62,3080.8,3083.95,3072.15,2.16,0.000702526,0.334453751,1.266231697,1.236033147,3084.751667,3091.071111,3098.867143,3108.644091,3082.8018,3088.425751,3095.343726,3119.307551,22.71130017,39.94078669,3096.341541,3073.161792,-23.96382549,42.20032841,7.17,12.288,0,2.16,,,,,
11/4/2019,3078.27,3078.96,3085.2,3074.87,-3.65,-0.001185731,-0.562292864,0.839478047,0.941511433,3082.49,3086.383333,3096.58,3106.864091,3081.2912,3086.168918,3092.716999,3116.267733,31.89733152,41.85673136,3096.078051,3068.901949,-23.55073394,100,10.58,15.078,3.65,0,,,,,
11/1/2019,3066.91,3050.72,3066.95,3050.72,11.36,0.003704054,1.055378331,0.994317153,1.417803723,3079.14,3083.081111,3093.963571,3104.78,3076.497467,3081.889158,3088.746691,3112.611604,30.31703385,43.5427617,3092.635111,3065.644889,-23.8649131,72.09530828,27.55,15.57,0,11.36,,,,,
10/31/2019,3037.56,3046.9,3046.9,3023.19,29.35,0.009662361,1.467608106,1.568905415,1.677789391,3069.886667,3076.805556,3088.899286,3102.250909,3063.518311,3072.038234,3080.871816,3107.052226,19.824651,32.02355713,3081.683164,3058.09017,-26.18041059,1.619139681,20.01,16.412,0,29.35,,,,,
10/30/2019,3046.77,3039.74,3050.1,3025.96,-9.21,-0.003022873,-0.96425963,1.498310554,1.477265995,3063.485,3071.797778,3083.655714,3099.200909,3057.935541,3066.423071,3075.625383,3102.586876,18.07428025,25.76279907,3093.780867,3033.189133,-26.96149368,32.91139241,12.54,15.734,9.21,0,,,,,
10/29/2019,3036.89,3035.39,3047.87,3034.81,9.88,0.003253328,0.994756945,1.477410688,1.576686805,3056.836667,3066.228889,3077.574286,3094.469545,3050.920361,3059.860166,3069.666093,3097.720441,15.3902439,19.53231026,3088.7172,3024.956133,-28.05434803,59.20726672,11.38,17.444,0,9.88,,,,,
10/28/2019,3039.42,3032.12,3044.08,3032.12,-2.53,-0.000832396,-0.403120521,-0.269512944,1.589391023,3050.97,3060.266667,3071.785714,3089.278182,3047.086907,3055.317907,3065.012848,3093.40189,17.31203614,22.0718232,3084.056645,3017.883355,-28.38904192,79.85197368,7.19,14.996,2.53,0,,,,,
10/25/2019,3022.55,3003.32,3027.39,3001.94,16.87,0.00558138,1.227115083,1.384174139,1.646991537,3041.683333,3053.307778,3066.494286,3083.915909,3038.907938,3048.03615,3058.480102,3088.153602,18.34188034,20.91732551,3064.206967,3019.1597,-29.67349961,51.66189112,36.1,15.744,0,16.87,,,,,
10/24/2019,3010.29,3014.78,3016.07,3000.42,12.26,0.004072697,1.08849047,1.424881637,1.435685138,3032.246667,3045.92,3060.512143,3078.309091,3029.368625,3039.648117,3051.06624,3082.385927,16.94165943,22.20678155,3047.989151,3016.504182,-31.31968727,32.92654847,7.77,15.478,0,12.26,,,,,
10/23/2019,3004.52,2994.01,3004.78,2991.21,5.77,0.00192044,0.761175813,1.542825427,1.625826713,3026.74,3038.131111,3054.275,3073.501364,3021.08575,3031.841869,3043.90528,3076.618081,16.47727273,22.32841493,3052.884502,3000.595498,-32.71280082,32.11596386,16.28,16.308,0,5.77,,,,,
10/22/2019,2995.99,3010.73,3014.57,2995.04,8.53,0.002847139,0.930949031,1.424228071,1.611723308,3018.276667,3028.988889,3047.773571,3068.612727,3012.7205,3023.874787,3036.533699,3070.645631,16.02209945,19.1913658,3046.068057,2990.485276,-34.11193194,40.63926941,10.05,11.064,0,8.53,,,,,
10/21/2019,3006.72,2996.48,3007.33,2995.35,-10.73,-0.003568673,-1.030599722,0.552668216,1.514547753,3013.248333,3022.301111,3041.605,3063.988182,3010.720333,3020.062612,3031.946976,3065.910399,18.84559885,18.75068855,3043.52359,2982.973077,-33.96342291,100,11.34,13.928,10.73,0,,,,,
10/18/2019,2986.2,2996.84,3000,2976.31,20.52,0.006871609,1.312177356,1.262925469,1.560504415,3004.378333,3016.594444,3034.535,3057.898182,3002.546889,3012.537587,3024.908979,3060.005925,17.27284751,16.07811798,3021.697329,2987.059338,-35.09694521,0,9.88,12.326,0,20.52,,,,,
10/17/2019,2997.95,3000.77,3008.29,2991.79,-11.75,-0.003919345,-1.070037867,-0.292256071,1.09131516,3000.278333,3011.17,3028.904286,3052.258182,3001.014593,3009.295901,3020.761444,3055.40919,24.50022643,20.88502305,3017.604044,2982.952622,-34.64774535,57.26120858,22.09,13.532,11.75,0,,,,,
10/16/2019,2989.69,2989.68,2997.54,2985.2,8.26,0.002762828,0.916980047,1.231214648,1.171141151,2996.845,3005.925556,3022.837857,3046.314091,2997.239728,3004.939034,3015.981222,3050.541101,23.57005041,22.55415255,3011.307379,2982.382621,-34.55987942,74.02515723,8.27,17.238,0,8.26,,,,,
10/15/2019,2995.68,2973.61,3003.28,2973.61,-5.99,-0.001999546,-0.777426822,-0.976808337,-0.508638306,2995.371667,3001.065556,3016.938571,3041.725455,2996.719819,3002.881471,3012.857957,3046.477316,24.66719833,25.18918374,3009.575796,2981.167538,-33.61935905,92.86163522,16.08,20.688,5.99,0,,,,,
10/14/2019,2966.15,2965.81,2972.84,2962.94,29.53,0.009955666,1.470263447,1.50242712,1.608205008,2990.398333,2994.798889,3009.741429,3035.912273,2986.529879,2994.718922,3005.672118,3040.527145,22.19339883,22.13699845,3004.592751,2976.203915,-34.85502703,48.68809731,29.87,26.614,0,29.53,,,,,
10/11/2019,2970.27,2963.07,2993.28,2963.07,-4.12,-0.001387079,-0.614897216,1.288249226,1.202215776,2984.323333,2990.352222,3004.935,3030.386364,2981.10992,2989.285828,3000.225638,3035.322912,28.42577749,24.03931685,3006.911006,2961.73566,-35.09727372,66.68851599,27.13,30.366,4.12,0,,,,,
10/10/2019,2938.13,2918.55,2948.46,2917.12,32.14,0.010938931,1.507045872,1.760045328,1.776846409,2976.311667,2982.975556,2997.175,3023.619091,2966.78328,2977.917866,2990.672463,3028.123437,19.6332737,19.12239448,3002.701405,2949.921928,-37.45097385,58.37326771,51.72,28.364,0,32.14,,,,,
10/9/2019,2919.4,2911.1,2929.32,2907.41,18.73,0.006415702,1.272537777,1.669781615,1.846893543,2963.22,2974.465556,2988.782857,3015.724545,2950.988853,2964.913896,2979.707469,3020.069849,18.70771853,18.33116833,3003.79654,2922.64346,-40.36238023,34.11475198,27.03,35.728,0,18.73,,,,,
10/8/2019,2893.06,2920.4,2925.47,2892.66,26.34,0.009104547,1.420615771,1.887673552,2.01123201,2947.115,2961.836667,2978.328571,3006.991818,2931.679235,2948.946364,2966.377089,3010.661712,15.40606977,17.15532037,3000.192357,2894.037643,-44.28462306,0,6.07,34.348,0,26.34,,,,,
10/7/2019,2938.79,2944.23,2959.75,2935.68,-45.73,-0.015560826,-1.660201201,0.180456064,1.437116093,2937.633333,2956.568889,2972.345714,3000.719545,2934.04949,2946.689394,2962.132921,3005.337881,32.57903494,28.98994586,2995.582055,2879.684612,-43.20496006,77.57421544,66.69,37.33,45.73,0,,,,,
10/4/2019,2952.01,2918.56,2953.74,2918.56,-13.22,-0.004478305,-1.121231455,-1.513350799,1.261500773,2935.276667,2951.464444,2968.182857,2995.146364,2940.036327,2947.871751,2960.575549,3001.387668,37.92674843,31.03178895,2986.057238,2884.496096,-40.81211913,100,20.23,34.754,13.22,0,,,,,
10/3/2019,2910.63,2885.38,2911.13,2855.94,41.38,0.014216853,1.616790486,-1.244771761,1.439332694,2925.336667,2942.68,2961.476429,2987.526364,2930.234218,2939.595806,2952.891618,2994.664878,33.05051089,28.4643369,2966.225768,2884.447565,-41.7732595,35.74534161,66.63,54.524,0,41.38,,,,,
10/2/2019,2887.61,2924.78,2924.78,2874.93,23.02,0.007971991,1.362105319,1.709100282,1.502290528,2916.916667,2930.672222,2953.735,2979.376364,2916.026145,2928.043405,2942.848292,2986.734887,31.40739724,28.96973437,2958.418843,2875.414491,-43.88659443,0,14.15,49.906,0,23.02,,,,,
10/1/2019,2940.25,2983.69,2992.53,2938.7,-52.64,-0.01790324,-1.721315881,1.070407322,-1.673849977,2920.391667,2927.794444,2948.987143,2974.953182,2924.100764,2930.755982,2942.448555,2983.291562,40.03059663,36.68300245,2970.800355,2869.982979,-40.84300677,59.05980029,104.92,47.974,52.64,0,,,,,
9/30/2019,2976.74,2967.07,2983.85,2967.07,-36.49,-0.012258377,-1.562173863,-1.820267157,-1.57921178,2934.338333,2928.513333,2948.311429,2971.77,2941.647176,2940.974652,2947.724162,2982.806261,48.64601821,42.94924393,2981.268877,2887.40779,-35.08209897,99.02233085,43.6,39.746,36.49,0,,,,,
9/27/2019,2961.79,2985.47,2987.31,2945.53,14.95,0.005047623,1.174641193,-1.870286829,-0.990338855,2938.171667,2931.142222,2945.728571,2968.356364,2948.36145,2945.600285,2949.888137,2981.249501,44.87150394,41.15771009,3000.697154,2875.64618,-31.36136382,48.27431645,10.57,39.356,0,14.95,,,,,
9/26/2019,2977.62,2985.73,2987.28,2963.71,-15.83,-0.005316326,-1.199480915,-1.572523098,-1.826009978,2942.44,2937.611111,2944.866429,2965.547273,2958.1143,2952.715777,2954.154577,2980.980649,48.32412318,44.87018473,3007.717176,2877.162824,-26.82607145,68.58752166,25.49,22.994,15.83,0,,,,,
